Timestamp,Date,Ethereum,Arbitrum,Solana,BSC,Linea,Polygon,Avalanche,Optimism,Sei,Osmosis,Sui,Ink,Hyperliquid,Blast,Scroll,Abstract,Sonic,Axelar,Stride,Fraxtal,Taiko,Secret,Celo,Kava,Berachain,Terra Classic,Merlin,Metis,Soneium,Lisk,Cronos,opBNB,Mode,Kujira,Klaytn,Zircuit,Evmos,Rootstock,Gnosis,Moonbeam,Zora,Fuse,Juno,Bitlayer,Boba,Flow,Fantom,Harmony,Redstone,XDC,Ronin,Canto,Injective,Astar,Bitlayer.1,Moonriver,BOB,zkLink Nova,Mint,Telos,Sifchain,Aurora,Algorand,ZetaChain,StarkNet,Conflux,Meter,Bitcoin,Zkfair,BSquared,Paradex,Ton,Tron,Wanchain,X Layer,Energi,Songbird,Ripple,Cardano,OKExChain,Kroma,KCC,ThunderCore,BounceBit,Dogechain,Near,Karura,Acala,Oasis,Eclipse,Gravity Bridge,X Layer.1,datetime,Ethereum_abs,Arbitrum_abs,Solana_abs,BSC_abs,Linea_abs,Polygon_abs,Avalanche_abs,Optimism_abs,Sei_abs,Osmosis_abs,Sui_abs,Ink_abs,Hyperliquid_abs,Blast_abs,Scroll_abs,Abstract_abs,Sonic_abs,Axelar_abs,Stride_abs,Fraxtal_abs,Taiko_abs,Secret_abs,Celo_abs,Kava_abs,Berachain_abs,Terra Classic_abs,Merlin_abs,Metis_abs,Soneium_abs,Lisk_abs,Cronos_abs,opBNB_abs,Mode_abs,Kujira_abs,Klaytn_abs,Zircuit_abs,Evmos_abs,Rootstock_abs,Gnosis_abs,Moonbeam_abs,Zora_abs,Fuse_abs,Juno_abs,Bitlayer_abs,Boba_abs,Flow_abs,Fantom_abs,Harmony_abs,Redstone_abs,XDC_abs,Ronin_abs,Canto_abs,Injective_abs,Astar_abs,Bitlayer.1_abs,Moonriver_abs,BOB_abs,zkLink Nova_abs,Mint_abs,Telos_abs,Sifchain_abs,Aurora_abs,Algorand_abs,ZetaChain_abs,StarkNet_abs,Conflux_abs,Meter_abs,Bitcoin_abs,Zkfair_abs,BSquared_abs,Paradex_abs,Ton_abs,Tron_abs,Wanchain_abs,X Layer_abs,Energi_abs,Songbird_abs,Ripple_abs,Cardano_abs,OKExChain_abs,Kroma_abs,KCC_abs,ThunderCore_abs,BounceBit_abs,Dogechain_abs,Near_abs,Karura_abs,Acala_abs,Oasis_abs,Eclipse_abs,Gravity Bridge_abs,X Layer.1_abs,total_volume
1738800000,2025-02-06,-93146103.6850168,-40664756.79777268,23221576.518466603,-2071606.7225007412,394586.68141858815,2279176.714928966,5004241.215820519,-5744820.244354475,-812595.4346674918,17316.627045066096,25164.619009261485,,,812480.5594180741,-1161024.0665899229,,-35573.951593643345,100864.50895238096,11932.551203441137,-24637.938550145947,-114550.37730297795,722352.2821000381,82942.2785823477,-83133.03387259447,,1653.2585727876744,-162984.85876317674,62336.91494659933,,0.0,-6847.134780691826,5712.58917251004,319588.4418733165,-1456.543275617456,31045.435576297525,66013.14014493233,4749.113983977884,-95956.94848924,-7602.188234909692,259224.4979444503,2115.128425962017,-7.504940836425,2165.1524043095437,-27609.230121813383,-648.0241492239229,0.0,355954.1052481644,,,0.0,,-43.00814908524629,,-0.340425,-27609.230121813383,,91278.00238437888,,2599.6413226275963,1.443630949296,25.664080469979847,-1384.6994121999874,4543.03734086,,,,,,1137.3323132625833,862.149906468352,,,0.0,,54.37154369999725,,,,,,9435.11765750476,,,,,-148.4496,,23857.62955075,491.99798826,,359122.58598128,54.37154369999725,2025-02-06,93146103.6850168,40664756.79777268,23221576.518466603,2071606.7225007412,394586.68141858815,2279176.714928966,5004241.215820519,5744820.244354475,812595.4346674918,17316.627045066096,25164.619009261485,,,812480.5594180741,1161024.0665899229,,35573.951593643345,100864.50895238096,11932.551203441137,24637.938550145947,114550.37730297795,722352.2821000381,82942.2785823477,83133.03387259447,,1653.2585727876744,162984.85876317674,62336.91494659933,,0.0,6847.134780691826,5712.58917251004,319588.4418733165,1456.543275617456,31045.435576297525,66013.14014493233,4749.113983977884,95956.94848924,7602.188234909692,259224.4979444503,2115.128425962017,7.504940836425,2165.1524043095437,27609.230121813383,648.0241492239229,0.0,355954.1052481644,,,0.0,,43.00814908524629,,0.340425,27609.230121813383,,91278.00238437888,,2599.6413226275963,1.443630949296,25.664080469979847,1384.6994121999874,4543.03734086,,,,,,1137.3323132625833,862.149906468352,,,0.0,,54.37154369999725,,,,,,9435.11765750476,,,,,148.4496,,23857.62955075,491.99798826,,359122.58598128,54.37154369999725,178467756.09316784
1738886400,2025-02-07,-10691617.993064314,-1708202.2376801968,4417133.5557509065,-1689556.076896537,35203.63272393122,-1062435.331326142,8320644.605759846,2566076.5778351407,-5799021.375706414,-766574.3993993364,5085803.475521254,,,665550.0901385249,-2433442.4464086555,,-44676.62938166107,1247902.503379711,-225239.26826860115,-243549.80089363572,-52386.67609018985,360056.9200151585,63179.15861439507,88737.08866379144,,80.60539897213528,-107123.46798158145,-14099.300908863806,,0.0,-9360.599299163418,17618.81781873695,395274.0677584871,37482.05835193653,10318.812686941335,51075.13435879449,-1388.6355562412546,-373696.42465159,-48948.10060047192,35920.25222226448,7642.30062229,4.098816560023485,8632.087237263602,-33277.22629128144,1971.607161754189,0.0,579377.3065274134,,,0.0,,-50.339445831442426,0.0,,-33277.22629128144,-2253.574478067903,39634.455626394,,8262.534481225945,3.784305757088,-205.28133294197568,11218.4780711749,0.0,,,,,,4068.618749446391,2655.624016552122,,,0.0,,502.160946642098,,,,,,10198.867873378023,,,,,2109.98087,,,,,-21.76296198949848,502.160946642098,2025-02-07,10691617.993064314,1708202.2376801968,4417133.5557509065,1689556.076896537,35203.63272393122,1062435.331326142,8320644.605759846,2566076.5778351407,5799021.375706414,766574.3993993364,5085803.475521254,,,665550.0901385249,2433442.4464086555,,44676.62938166107,1247902.503379711,225239.26826860115,243549.80089363572,52386.67609018985,360056.9200151585,63179.15861439507,88737.08866379144,,80.60539897213528,107123.46798158145,14099.300908863806,,0.0,9360.599299163418,17618.81781873695,395274.0677584871,37482.05835193653,10318.812686941335,51075.13435879449,1388.6355562412546,373696.42465159,48948.10060047192,35920.25222226448,7642.30062229,4.098816560023485,8632.087237263602,33277.22629128144,1971.607161754189,0.0,579377.3065274134,,,0.0,,50.339445831442426,0.0,,33277.22629128144,2253.574478067903,39634.455626394,,8262.534481225945,3.784305757088,205.28133294197568,11218.4780711749,0.0,,,,,,4068.618749446391,2655.624016552122,,,0.0,,502.160946642098,,,,,,10198.867873378023,,,,,2109.98087,,,,,21.76296198949848,502.160946642098,49415245.59816628
1738972800,2025-02-08,-11174006.727106988,-1087828.532549471,-1888592.2560363652,-5647946.4527567625,395392.5929796759,-2876854.6699460363,-6134289.607484508,6467779.741100932,-3254392.7358582583,-94671.02359610144,307488.61386179365,,,979573.0809246764,-185415.3968599541,,-58953.04655606058,333471.7197426527,220391.82851185347,-62065.2446403362,16900.96733670475,180518.35747120876,327475.9040840172,-61881.760515228925,,5467.59710131425,93.09902456154452,-9822.526330987232,,0.0,-6300.397668564285,2395.912895053113,204476.54769010644,-103733.76856120412,-4702.343202681224,16692.40547901401,3584.374968608383,8397.679217059998,-61554.4049955126,-86825.13150500842,1357.16380803,-3.368312999982874,-1395.4124604915642,1117.1647211582329,417.7130976,0.0,825914.125277109,,,-101.374143501804,,4.474178135493731,0.0,,1117.1647211582329,-74.102583852748,44147.805628867005,,3337.680115449291,,347.5491080405293,3179.8379144014248,0.0,,,,,,179.41189021069235,1417.9323786094742,,,0.0,,,,,,,,93.68103833999976,,,,,19.696,,,,,-761.6469213778502,,2025-02-08,11174006.727106988,1087828.532549471,1888592.2560363652,5647946.4527567625,395392.5929796759,2876854.6699460363,6134289.607484508,6467779.741100932,3254392.7358582583,94671.02359610144,307488.61386179365,,,979573.0809246764,185415.3968599541,,58953.04655606058,333471.7197426527,220391.82851185347,62065.2446403362,16900.96733670475,180518.35747120876,327475.9040840172,61881.760515228925,,5467.59710131425,93.09902456154452,9822.526330987232,,0.0,6300.397668564285,2395.912895053113,204476.54769010644,103733.76856120412,4702.343202681224,16692.40547901401,3584.374968608383,8397.679217059998,61554.4049955126,86825.13150500842,1357.16380803,3.368312999982874,1395.4124604915642,1117.1647211582329,417.7130976,0.0,825914.125277109,,,101.374143501804,,4.474178135493731,0.0,,1117.1647211582329,74.102583852748,44147.805628867005,,3337.680115449291,,347.5491080405293,3179.8379144014248,0.0,,,,,,179.41189021069235,1417.9323786094742,,,0.0,,,,,,,,93.68103833999976,,,,,19.696,,,,,761.6469213778502,,43154923.7528586
1739059200,2025-02-09,8819859.5947759,-7673165.029427648,-12434384.065366125,-3099514.034094058,-218988.64403370675,-2671819.1718401983,7549066.916663067,385989.6454184959,4057638.418421584,-567557.4570426578,797406.5567908294,93.783788682,,274352.88950495643,-663951.6244763816,-3158.06219040571,-36782.11379719616,285953.7087242534,57425.68527224544,28476.108233344567,-22888.28552817712,,-111962.29887853903,43076.298806293824,,1156.5514103638045,-177178.90657508065,102828.69783521025,,0.0,-11732.56095155918,10538.341016674787,163908.57123145898,20631.38708275542,6899.191211578835,79750.56114930417,-14382.267297410486,157863.96274616302,-6069.597269761845,128176.14318067345,5288.3895217,38.94881879296299,-1924.227843010316,5419.8986699533325,-3431.788658214127,0.0,61415.75982919731,,,-3493.0,,,0.0,,5419.8986699533325,-326.9737357600528,1763.309731866004,,1661.9290504338023,,299.44728927095645,6074.956432033471,473.29,,,,-0.000151039932462,,235.7899874198455,3696.43470642,,,0.0,,5.64757368,,,,,,8768.06912183,,,,,1209.29043567,,-4513.34896204,2.2343349999999877,,60.46304210175333,5.64757368,2025-02-09,8819859.5947759,7673165.029427648,12434384.065366125,3099514.034094058,218988.64403370675,2671819.1718401983,7549066.916663067,385989.6454184959,4057638.418421584,567557.4570426578,797406.5567908294,93.783788682,,274352.88950495643,663951.6244763816,3158.06219040571,36782.11379719616,285953.7087242534,57425.68527224544,28476.108233344567,22888.28552817712,,111962.29887853903,43076.298806293824,,1156.5514103638045,177178.90657508065,102828.69783521025,,0.0,11732.56095155918,10538.341016674787,163908.57123145898,20631.38708275542,6899.191211578835,79750.56114930417,14382.267297410486,157863.96274616302,6069.597269761845,128176.14318067345,5288.3895217,38.94881879296299,1924.227843010316,5419.8986699533325,3431.788658214127,0.0,61415.75982919731,,,3493.0,,,0.0,,5419.8986699533325,326.9737357600528,1763.309731866004,,1661.9290504338023,,299.44728927095645,6074.956432033471,473.29,,,,0.000151039932462,,235.7899874198455,3696.43470642,,,0.0,,5.64757368,,,,,,8768.06912183,,,,,1209.29043567,,4513.34896204,2.2343349999999877,,60.46304210175333,5.64757368,50800155.876171805
1739145600,2025-02-10,24006560.30156699,-18117771.29142456,-30869815.097146686,6774038.867158622,924057.7424720088,4703157.052824263,19898930.334765032,6279800.019207876,3047501.358854588,-162631.75043498725,58662.11654717708,23995.044073876925,,1824790.134662924,-256855.71217063628,57687.37099857489,-67695.98105625642,-224927.56264975303,31936.431544604595,-44424.62080740341,-5414.798539151874,,86695.0233055685,-104426.94494486733,,-2964.1321226238606,3320.807902118686,-77824.0131653717,,0.0,1050.9730561644974,7619.467847771113,230074.96683193883,116591.2114187176,-20800.84728212281,114868.04375017271,12062.148412930945,-513938.53306106536,49984.92561032951,354875.32506366714,4124.0296266071,-9124.524947446507,-1788.3128471956843,629.5758495133662,-25.829082029288,-46602.83583936789,-41976.99142770516,-2068.749840630553,,,,-1822.777980206719,-0.8460062013793999,2097.845273093312,629.5758495133662,-200.4799465811148,62291.744807672,,1167.510366611902,-691.6657278254,-57.56623856188098,5707.214614679891,-32907.0206,,,-0.045140088482999,-0.000348260945468,,161.504072168027,2229.7584736660697,,,0.0,,13.6176472,,,,,,4237.69646589,,,,,2324.0631378,,3678.82037837,0.0555099999999981,,428.1687839093922,13.6176472,2025-02-10,24006560.30156699,18117771.29142456,30869815.097146686,6774038.867158622,924057.7424720088,4703157.052824263,19898930.334765032,6279800.019207876,3047501.358854588,162631.75043498725,58662.11654717708,23995.044073876925,,1824790.134662924,256855.71217063628,57687.37099857489,67695.98105625642,224927.56264975303,31936.431544604595,44424.62080740341,5414.798539151874,,86695.0233055685,104426.94494486733,,2964.1321226238606,3320.807902118686,77824.0131653717,,0.0,1050.9730561644974,7619.467847771113,230074.96683193883,116591.2114187176,20800.84728212281,114868.04375017271,12062.148412930945,513938.53306106536,49984.92561032951,354875.32506366714,4124.0296266071,9124.524947446507,1788.3128471956843,629.5758495133662,25.829082029288,46602.83583936789,41976.99142770516,2068.749840630553,,,,1822.777980206719,0.8460062013793999,2097.845273093312,629.5758495133662,200.4799465811148,62291.744807672,,1167.510366611902,691.6657278254,57.56623856188098,5707.214614679891,32907.0206,,,0.045140088482999,0.000348260945468,,161.504072168027,2229.7584736660697,,,0.0,,13.6176472,,,,,,4237.69646589,,,,,2324.0631378,,3678.82037837,0.0555099999999981,,428.1687839093922,13.6176472,119304753.39715742
1739232000,2025-02-11,-1852589.730351925,-20118911.59128271,-15158589.266150525,-16157003.20623133,-137534.61175307631,-1502793.9601919902,10327870.650685376,-7005120.18537841,1903219.6033001023,202677.20857279096,-773750.9058022399,54905.53105327395,,2499069.6205097707,1002687.845093802,247296.4580722385,-900108.451940869,-300903.17847466684,14420.95109567704,-6721.930159161479,-101816.73576684724,,-204290.15974399087,-99441.77713545052,,4633.546061171352,12169.7661841879,81993.42280374831,,25528.45857135476,-171700.59981948914,-2186.1436203638987,99506.32761790173,-18469.166752991303,-11514.32751349931,35701.50589973594,-1596.7102862857892,481291.2669072559,30621.1582391824,13807.432726879924,59.7503097608227,-2348.3495266632854,-10296.337529978591,-34568.24604846059,-1636.895657711022,100573.19360918264,-59220.56581402413,-2960.1079879040158,,,,-0.1250488664293438,-69918.75062191524,1698.1959451990374,-34568.24604846059,-571.7513269420825,3729.374430268708,,263.888470821527,1215.2589379703809,-85.57051139245402,72302.60192866749,8334.4278775,,,-0.02410715352382,-3.6340555587e-05,,53.584467970071415,118.946688,,,0.0,,142.678924658,,,,,,5021.674661058191,,,,,-1194.5645,-39.98140107,,-1.0229144200000064,,1514.9062519965075,142.678924658,2025-02-11,1852589.730351925,20118911.59128271,15158589.266150525,16157003.20623133,137534.61175307631,1502793.9601919902,10327870.650685376,7005120.18537841,1903219.6033001023,202677.20857279096,773750.9058022399,54905.53105327395,,2499069.6205097707,1002687.845093802,247296.4580722385,900108.451940869,300903.17847466684,14420.95109567704,6721.930159161479,101816.73576684724,,204290.15974399087,99441.77713545052,,4633.546061171352,12169.7661841879,81993.42280374831,,25528.45857135476,171700.59981948914,2186.1436203638987,99506.32761790173,18469.166752991303,11514.32751349931,35701.50589973594,1596.7102862857892,481291.2669072559,30621.1582391824,13807.432726879924,59.7503097608227,2348.3495266632854,10296.337529978591,34568.24604846059,1636.895657711022,100573.19360918264,59220.56581402413,2960.1079879040158,,,,0.1250488664293438,69918.75062191524,1698.1959451990374,34568.24604846059,571.7513269420825,3729.374430268708,,263.888470821527,1215.2589379703809,85.57051139245402,72302.60192866749,8334.4278775,,,0.02410715352382,3.6340555587e-05,,53.584467970071415,118.946688,,,0.0,,142.678924658,,,,,,5021.674661058191,,,,,1194.5645,39.98140107,,1.0229144200000064,,1514.9062519965075,142.678924658,81975025.09225929
1739318400,2025-02-12,46814367.36073452,10118231.947175471,7454158.432537917,-27826753.918764137,1172175.1100406544,745868.566488781,8246335.238964584,2515093.612892961,-911388.5373935932,569651.0064389622,574662.6882131821,-429901.7369685857,,742839.8994691045,-367746.2645328348,-166784.51440997503,-1279813.8829730717,-337657.5719240728,-12540.444357905944,-124636.08775517042,-16684.512891197344,,-135149.68037385994,65520.46382519789,,3060.726325959314,-2874.800142083057,348939.4474580965,2877.5620354,4724.156849608873,-26888.082068246356,1836.1357252333985,4080.2899226378495,4040.152005280419,46978.71902056303,241378.57215662283,-6354.891077123923,-428610.4134142058,18277.417941201937,-75144.70245664238,5302.813101026089,3177.766199783882,5175.788527060431,-7766.239463247492,1531.784494781447,-1060232.8901572155,-194199.99364619923,357.93097287727505,,,,-66.00892866645432,-5094.1371108354815,478975.470063456,-7766.239463247492,-103.90408989494034,80444.53208531225,,6064.4380220061175,2401.7503305366263,-134.76660979928357,21538.67670853305,-12707.097616060002,,,-0.02830224786693,-0.433025776342492,,382.20668394828783,,,,0.0,,-13306.554129098817,,,,,,3789.103201630001,,,,,-4989.04297597,,,2494.54749807,,-20.74475530247085,-13306.554129098817,2025-02-12,46814367.36073452,10118231.947175471,7454158.432537917,27826753.918764137,1172175.1100406544,745868.566488781,8246335.238964584,2515093.612892961,911388.5373935932,569651.0064389622,574662.6882131821,429901.7369685857,,742839.8994691045,367746.2645328348,166784.51440997503,1279813.8829730717,337657.5719240728,12540.444357905944,124636.08775517042,16684.512891197344,,135149.68037385994,65520.46382519789,,3060.726325959314,2874.800142083057,348939.4474580965,2877.5620354,4724.156849608873,26888.082068246356,1836.1357252333985,4080.2899226378495,4040.152005280419,46978.71902056303,241378.57215662283,6354.891077123923,428610.4134142058,18277.417941201937,75144.70245664238,5302.813101026089,3177.766199783882,5175.788527060431,7766.239463247492,1531.784494781447,1060232.8901572155,194199.99364619923,357.93097287727505,,,,66.00892866645432,5094.1371108354815,478975.470063456,7766.239463247492,103.90408989494034,80444.53208531225,,6064.4380220061175,2401.7503305366263,134.76660979928357,21538.67670853305,12707.097616060002,,,0.02830224786693,0.433025776342492,,382.20668394828783,,,,0.0,,13306.554129098817,,,,,,3789.103201630001,,,,,4989.04297597,,,2494.54749807,,20.74475530247085,13306.554129098817,113775358.99001633
1739404800,2025-02-13,-90266521.32991555,-5833430.2896488905,13516422.513664842,-19585553.870043635,1022921.455026362,57730.69381932356,2829334.2418946456,860397.4629880078,-3414773.989942115,-3365216.495973402,245275.77808638,452346.9684642272,,2943450.76687787,2881562.398822232,187373.1284205791,-729343.299473784,2409076.210104016,183895.412691824,-495367.0398227521,-107303.2244226287,,459862.77988312393,6212.386183354596,,37.368901504020414,3364.7024139707,183527.35594072228,,14488.967205628403,-69254.37595524156,1272.0079627402888,196526.7970990469,8133.170908741871,-498.0831522350327,89306.79525371481,-702.716566113626,304445.187670311,3558.9873810547506,159212.8745854943,125.3234410907232,-568.526845366674,8773.561156383854,-5307.226983141006,1062.5333353107048,-421966.8193246383,737629.9711680904,-463.195726011149,,,,-486.7529712214481,1.2718665930600002,-916.7670000099218,-5307.226983141006,-45.11899285482435,-21256.86059890047,,255.9968312608001,-3647.542942506517,130.98991931012486,39572.240570349706,15140.76032188,,,-0.011855466277,-0.000521639920878,,49.68699062814496,,,,0.0,,-3877.115480245373,,,,,,1931.46797296,,,,,90.02395305,,-2280.3423687500003,,,63.133864046852864,-3877.115480245373,2025-02-13,90266521.32991555,5833430.2896488905,13516422.513664842,19585553.870043635,1022921.455026362,57730.69381932356,2829334.2418946456,860397.4629880078,3414773.989942115,3365216.495973402,245275.77808638,452346.9684642272,,2943450.76687787,2881562.398822232,187373.1284205791,729343.299473784,2409076.210104016,183895.412691824,495367.0398227521,107303.2244226287,,459862.77988312393,6212.386183354596,,37.368901504020414,3364.7024139707,183527.35594072228,,14488.967205628403,69254.37595524156,1272.0079627402888,196526.7970990469,8133.170908741871,498.0831522350327,89306.79525371481,702.716566113626,304445.187670311,3558.9873810547506,159212.8745854943,125.3234410907232,568.526845366674,8773.561156383854,5307.226983141006,1062.5333353107048,421966.8193246383,737629.9711680904,463.195726011149,,,,486.7529712214481,1.2718665930600002,916.7670000099218,5307.226983141006,45.11899285482435,21256.86059890047,,255.9968312608001,3647.542942506517,130.98991931012486,39572.240570349706,15140.76032188,,,0.011855466277,0.000521639920878,,49.68699062814496,,,,0.0,,3877.115480245373,,,,,,1931.46797296,,,,,90.02395305,,2280.3423687500003,,,63.133864046852864,3877.115480245373,154162528.71263117
1739491200,2025-02-14,-44509461.57763744,35431612.60256767,-26546822.36938659,14339945.524673142,1359728.6193587035,-2292564.2722107414,19131077.37931913,1990090.4456238544,3117408.7204081933,-76185.6722866334,3466350.5385115403,65873.10277748552,,2370194.460718863,-641809.523558002,180723.84459098036,-855857.7392729808,85971.15188097017,20975.522186419315,86274.91909126722,-45084.68124148551,,12347.586144583123,1561.4451903428708,,-6790.022151283958,-1215.6090384742452,248103.41741885635,13155.90900857119,14200.150408384476,-31954.255941140334,7682.190133540051,495257.11563711264,82342.39659103248,-46212.66030197387,-3705167.106635031,863.0278607227351,-473623.6245895407,3339.245619164343,-16232.549299074191,8314.641540216091,6614.09598417755,5029.925057812832,7984.039123154909,281.858778305924,-456333.2543674804,-228501.21599013265,-122538.89058729097,,-9228.0,,5.089831782863914,1.2063280181,3021.988896655794,7984.039123154909,-1971.9134865845,37684.78597784501,,1080.5995099750417,-5136.39359970668,-83.92303322766175,28680.915501588017,5195.227,,,-0.006031178393,-0.405940509073009,,222.53692336352435,,,,0.0,,-1461.432415348116,,,,,,1176.0675235500005,-8.990965243057293,,,,-1001.92232,,,,,-406.4355870518764,-1461.432415348116,2025-02-14,44509461.57763744,35431612.60256767,26546822.36938659,14339945.524673142,1359728.6193587035,2292564.2722107414,19131077.37931913,1990090.4456238544,3117408.7204081933,76185.6722866334,3466350.5385115403,65873.10277748552,,2370194.460718863,641809.523558002,180723.84459098036,855857.7392729808,85971.15188097017,20975.522186419315,86274.91909126722,45084.68124148551,,12347.586144583123,1561.4451903428708,,6790.022151283958,1215.6090384742452,248103.41741885635,13155.90900857119,14200.150408384476,31954.255941140334,7682.190133540051,495257.11563711264,82342.39659103248,46212.66030197387,3705167.106635031,863.0278607227351,473623.6245895407,3339.245619164343,16232.549299074191,8314.641540216091,6614.09598417755,5029.925057812832,7984.039123154909,281.858778305924,456333.2543674804,228501.21599013265,122538.89058729097,,9228.0,,5.089831782863914,1.2063280181,3021.988896655794,7984.039123154909,1971.9134865845,37684.78597784501,,1080.5995099750417,5136.39359970668,83.92303322766175,28680.915501588017,5195.227,,,0.006031178393,0.405940509073009,,222.53692336352435,,,,0.0,,1461.432415348116,,,,,,1176.0675235500005,8.990965243057293,,,,1001.92232,,,,,406.4355870518764,1461.432415348116,162715472.2131096
1739577600,2025-02-15,19907026.369971942,-19296152.386737987,6401869.675943494,4679344.338943802,671897.348955092,-4160719.761262489,2973859.081803832,1718876.454966253,351643.5525517734,-138187.7003535228,-96255.09861013108,45238.86428337207,,1255124.6424582372,-2286920.8359256773,-43477.26534484394,-419606.2982330751,327843.72530699486,-52210.56836090714,218810.7895184744,-53107.30658456162,,427506.7658832064,27813.27407008264,,-3824.4173143922017,-1385.7941788131566,-13268.061514000408,26273.42918597,14327.10090635717,3386.600065287239,11669.993142931024,251779.68260641617,-5507.626389417928,1831.964400102388,82645.4576143044,-1934.099102029033,37109.677797931,-111735.0534078692,41598.8894544644,13578.357440549187,40.66282420446767,-4380.174397374398,5937.43781308816,-7563.68815154494,-199707.48867276183,352801.4860170707,2700.616551597063,,-8048.0,,-0.8820602545936669,179.9167762808,1496.671347314261,5937.43781308816,-16.604439568947896,9030.616348322004,,-484.3925956430703,27295.046377102324,-100.66730628902836,10179.106448455452,-6100.54888057,,,-0.029990209404,,,197.70904340247745,,,,0.0,,287.7540439540247,,,,,,2385.68660061,,,,,-1996.389777,,,,,4356.411997367871,287.7540439540247,2025-02-15,19907026.369971942,19296152.386737987,6401869.675943494,4679344.338943802,671897.348955092,4160719.761262489,2973859.081803832,1718876.454966253,351643.5525517734,138187.7003535228,96255.09861013108,45238.86428337207,,1255124.6424582372,2286920.8359256773,43477.26534484394,419606.2982330751,327843.72530699486,52210.56836090714,218810.7895184744,53107.30658456162,,427506.7658832064,27813.27407008264,,3824.4173143922017,1385.7941788131566,13268.061514000408,26273.42918597,14327.10090635717,3386.600065287239,11669.993142931024,251779.68260641617,5507.626389417928,1831.964400102388,82645.4576143044,1934.099102029033,37109.677797931,111735.0534078692,41598.8894544644,13578.357440549187,40.66282420446767,4380.174397374398,5937.43781308816,7563.68815154494,199707.48867276183,352801.4860170707,2700.616551597063,,8048.0,,0.8820602545936669,179.9167762808,1496.671347314261,5937.43781308816,16.604439568947896,9030.616348322004,,484.3925956430703,27295.046377102324,100.66730628902836,10179.106448455452,6100.54888057,,,0.029990209404,,,197.70904340247745,,,,0.0,,287.7540439540247,,,,,,2385.68660061,,,,,1996.389777,,,,,4356.411997367871,287.7540439540247,66826861.49090762
1739664000,2025-02-16,-42589289.43870044,-8742363.739682257,19535188.323634405,-7661639.177260168,1235976.4501904408,-468888.87146668,-3514935.419142198,855834.07950598,2941250.6644950965,-168051.23495901423,-2980388.9028862403,-86279.2830486944,,880905.0222721857,-1082973.6004804228,-11756.88634995668,-642028.8754400909,-125916.36096594988,28437.94379220702,141950.59306454333,-76893.9439331269,,-400275.80917626165,-33694.144552670296,,580.6767505654803,4357.969787358443,25057.20557962969,20507.83323108,24304.999246780644,11061.058207193488,16710.714055652614,116166.3591644507,1296.7071276085408,4754.642279620697,95481.41327961648,-834.8715872568555,13820.156511013694,-22545.23087018977,-186272.05404082232,8482.984527388682,21.31272517050047,-1885.8188027564363,2680.2305712051275,2738.161221213593,-10686.119804200483,101618.60029063746,237.2017405545952,,-201.0,,-5.992344063818899,-1.51839074413,62.3569935248491,2680.2305712051275,26.629037211824496,-44251.75388927999,,6863.801058130047,-1.3235474890000063,-62.95619521774688,15520.018319755502,0.0,,,-0.011970064185,-0.148653710524,,348.17300831952093,,,,0.0,,523.8783407447629,,,,,,2435.632116903933,,,,,-1936.41049,,,,,7340.317361481268,523.8783407447629,2025-02-16,42589289.43870044,8742363.739682257,19535188.323634405,7661639.177260168,1235976.4501904408,468888.87146668,3514935.419142198,855834.07950598,2941250.6644950965,168051.23495901423,2980388.9028862403,86279.2830486944,,880905.0222721857,1082973.6004804228,11756.88634995668,642028.8754400909,125916.36096594988,28437.94379220702,141950.59306454333,76893.9439331269,,400275.80917626165,33694.144552670296,,580.6767505654803,4357.969787358443,25057.20557962969,20507.83323108,24304.999246780644,11061.058207193488,16710.714055652614,116166.3591644507,1296.7071276085408,4754.642279620697,95481.41327961648,834.8715872568555,13820.156511013694,22545.23087018977,186272.05404082232,8482.984527388682,21.31272517050047,1885.8188027564363,2680.2305712051275,2738.161221213593,10686.119804200483,101618.60029063746,237.2017405545952,,201.0,,5.992344063818899,1.51839074413,62.3569935248491,2680.2305712051275,26.629037211824496,44251.75388927999,,6863.801058130047,1.3235474890000063,62.95619521774688,15520.018319755502,0.0,,,0.011970064185,0.148653710524,,348.17300831952093,,,,0.0,,523.8783407447629,,,,,,2435.632116903933,,,,,1936.41049,,,,,7340.317361481268,523.8783407447629,94959807.11702958
